12.03, 223.0
12.03, 228.8
12.61, 122.5
12.61, 175.3
12.61, 188.9
12.61, 219.7
12.61, 235.0
13.18, 126.0
13.18, 191.1
13.18, 212.7
13.18, 223.7
13.18, 205.7
13.75, 111.8
13.75, 182.2
13.75, 193.3
13.75, 208.2
13.75, 222.4
14.32, 120.1
14.32, 180.8
14.32, 205.0
14.32, 172.2
14.32, 180.8
14.90, 99.6
14.90, 146.6
14.90, 194.3
14.90, 210.6
14.90, 222.8
15.47, 120.2
15.47, 164.5
15.47, 198.3
15.47, 170.5
15.47, 184.5
16.04, 101.6
16.04, 162.7
16.04, 184.8
16.04, 193.0
16.04, 197.3
16.62, 107.4
16.62, 176.0
16.62, 186.8
16.62, 167.5
16.62, 167.4
17.19, 92.9
17.19, 154.5
17.19, 194.7
17.19, 202.2
17.19, 167.2
17.76, 92.3
17.76, 149.4
17.76, 178.5
17.76, 187.1
17.76, 213.0
18.33, 115.3
18.33, 155.0
18.33, 194.8
18.33, 198.1
18.33, 190.3
18.91, 104.6
18.91, 155.9
18.91, 191.2
18.91, 204.5
18.91, 214.4
19.48, 116.2
19.48, 179.3
19.48, 213.8
19.48, 205.2
19.48, 198.9
20.05, 108.3
20.05, 156.3
20.05, 146.1
20.05, 177.1
20.05, 207.4
20.63, 113.2
20.63, 161.9
20.63, 168.8
20.63, 177.9
20.63, 154.0
21.20, 86.7
21.20, 142.0
21.20, 143.5
21.20, 166.5
21.20, 183.6
21.77, 101.3
21.77, 157.1
21.77, 185.5
21.77, 193.8
21.77, 185.9
22.35, 101.9
22.35, 135.3
22.35, 156.4
22.35, 179.7
22.35, 200.4
22.92, 109.5
22.92, 147.9
22.92, 170.3
22.92, 174.7
22.92, 150.6
23.49, 84.5
23.49, 142.1
23.49, 169.6
23.49, 168.7
23.49, 158.0
24.06, 88.6
24.06, 154.0
24.06, 147.1
24.06, 163.9
24.06, 187.0
24.64, 103.1
24.64, 157.6
24.64, 194.9
24.64, 204.3
24.64, 209.7
25.21, 113.8
25.21, 149.6
25.21, 170.8
25.21, 158.4
25.21, 163.8
25.78, 91.7
25.78, 92.3
25.78, 115.4
25.78, 157.4
25.78, 184.3
26.36, 103.2
26.36, 159.3
26.36, 173.2
26.36, 187.9
26.36, 158.6
26.93, 88.8
26.93, 146.1
26.93, 153.2
26.93, 167.6
26.93, 185.8
27.50, 103.0
27.50, 146.7
27.50, 170.6
27.50, 185.8
27.50, 169.4
28.07, 94.4
28.07, 126.7
